,days,infected,susceptible,recovered,total
0,0.0,20.0,980.0,0.0,1000.0
1,0.01,19.99764,979.98236,0.02,1000.0
2,0.02,19.99527996099747,979.9647223990025,0.03999764,1000.0
3,0.03,19.992919883115114,979.9470871969239,0.05999291996099747,1000.0
4,0.04,19.990559766475616,979.9294543936803,0.07998583984411259,1000.0
5,0.05,19.98819961120163,979.9118239891878,0.09997639961058821,1000.0
6,0.06,19.98583941741577,979.8941959833625,0.11996459922178984,1000.0
7,0.07,19.98347918524064,979.8765703761202,0.13995043863920562,1000.0
8,0.08,19.981118914798795,979.8589471673768,0.15993391782444627,1000.0
9,0.09,19.978758606212768,979.8413263570479,0.17991503673924508,999.9999999999999
10,0.1,19.976398259605066,979.8237079450495,0.19989379534545784,1000.0
11,0.11,19.974037875098162,979.8060919312968,0.2198701936050629,1000.0
12,0.12,19.971677452814504,979.7884783157053,0.23984423148016107,999.9999999999999
13,0.13,19.969316992876504,979.7708670981905,0.25981590893297557,1000.0
14,0.14,19.96695649540655,979.7532582786675,0.2797852259258521,999.9999999999999
15,0.15,19.964595960526996,979.7356518570517,0.2997521824212586,1000.0
16,0.16,19.962235388360174,979.718047833258,0.31971677838178564,1000.0
17,0.17,19.95987477902838,979.7004462072014,0.3396790137701458,999.9999999999999
18,0.18,19.95751413265388,979.6828469787969,0.3596388885491742,999.9999999999999
19,0.19,19.955153449358914,979.6652501479592,0.3795964026818281,1000.0
20,0.2,19.952792729265692,979.647655714603,0.399551556131187,999.9999999999999
21,0.21,19.950431972496393,979.6300636786431,0.4195043488604527,999.9999999999999
22,0.22,19.948071179173166,979.6124740399938,0.4394547808329491,1000.0
23,0.23,19.945710349418132,979.5948867985696,0.4594028520121223,999.9999999999999
24,0.24,19.943349483353384,979.577301954285,0.4793485623615404,999.9999999999999
25,0.25,19.94098858110098,979.559719507054,0.49929191184489374,999.9999999999999
26,0.26,19.938627642782958,979.5421394567909,0.5192329004259947,999.9999999999999
27,0.27,19.936266668521313,979.5245618034097,0.5391715280687777,999.9999999999998
28,0.28,19.93390565843802,979.5069865468245,0.559107794737299,999.9999999999998
29,0.29,19.931544612655028,979.489413686949,0.579041700395737,999.9999999999997
30,0.3,19.929183531294246,979.4718432236971,0.598973245008392,999.9999999999998
31,0.31,19.92682241447756,979.4542751569825,0.6189024285396862,999.9999999999998
32,0.32,19.92446126232682,979.4367094867188,0.6388292509541638,999.9999999999998
33,0.33,19.922100074963854,979.4191462128194,0.6587537122164906,999.9999999999998
34,0.34,19.91973885251046,979.4015853351979,0.6786758122914545,999.9999999999998
35,0.35000000000000003,19.9173775950884,979.3840268537674,0.6985955511439649,999.9999999999998
36,0.36,19.91501630281941,979.3664707684413,0.7185129287390533,999.9999999999998
37,0.37,19.9126549758252,979.3489170791328,0.7384279450418727,999.9999999999998
38,0.38,19.910293614227445,979.3313657857547,0.7583406000176979,999.9999999999999
39,0.39,19.907932218147792,979.3138168882201,0.7782508936319253,999.9999999999999
40,0.4,19.90557078770786,979.2962703864418,0.7981588258500731,999.9999999999998
41,0.41000000000000003,19.903209323029234,979.2787262803328,0.818064396637781,999.9999999999998
42,0.42,19.900847824233477,979.2611845698054,0.8379676059608102,999.9999999999997
43,0.43,19.898486291442115,979.2436452547726,0.8578684537850437,999.9999999999998
44,0.44,19.896124724776648,979.2261083351466,0.8777669400764858,999.9999999999998
45,0.45,19.893763124358546,979.2085738108399,0.8976630648012625,999.9999999999997
46,0.46,19.89140149030925,979.1910416817648,0.917556827925621,999.9999999999997
47,0.47000000000000003,19.889039822750167,979.1735119478335,0.9374482294159302,999.9999999999997
48,0.48,19.886678121802678,979.1559846089582,0.9573372692386803,999.9999999999995
49,0.49,19.884316387588136,979.138459665051,0.977223947360483,999.9999999999995
50,0.5,19.88195462022786,979.1209371160237,0.9971082637480712,999.9999999999995
51,0.51,19.87959281984314,979.1034169617882,1.016990218368299,999.9999999999997
52,0.52,19.877230986555244,979.0858992022562,1.0368698111881423,999.9999999999995
53,0.53,19.8748691204854,979.0683838373395,1.0567470421746974,999.9999999999997
54,0.54,19.87250722175481,979.0508708669496,1.0766219112951827,999.9999999999997
55,0.55,19.870145290484647,979.033360290998,1.0964944185169374,999.9999999999995
56,0.56,19.867783326796054,979.0158521093961,1.116364563807422,999.9999999999995
57,0.5700000000000001,19.865421330810147,978.9983463220552,1.136232347134218,999.9999999999995
58,0.58,19.863059302648004,978.9808429288865,1.156097768465028,999.9999999999995
59,0.59,19.860697242430685,978.9633419298012,1.175960827767676,999.9999999999995
60,0.6,19.85833515027921,978.9458433247103,1.1958215250101067,999.9999999999997
61,0.61,19.855973026314572,978.9283471135246,1.215679860160386,999.9999999999997
62,0.62,19.85361087065774,978.9108532961552,1.2355358331867006,999.9999999999995
63,0.63,19.851248683429645,978.8933618725126,1.2553894440573583,999.9999999999997
64,0.64,19.848886464751196,978.8758728425076,1.275240692740788,999.9999999999997
65,0.65,19.846524214743265,978.8583862060508,1.2950895792055392,999.9999999999995
66,0.66,19.8441619335267,978.8409019630526,1.3149361034202824,999.9999999999997
67,0.67,19.841799621222314,978.8234201134235,1.3347802653538092,999.9999999999997
68,0.68,19.839437277950896,978.8059406570736,1.3546220649750316,999.9999999999995
69,0.6900000000000001,19.8370749038332,978.7884635939133,1.3744615022529825,999.9999999999995
70,0.7000000000000001,19.834712498989955,978.7709889238528,1.3942985771568157,999.9999999999995
71,0.71,19.832350063541856,978.7535166468019,1.4141332896558056,999.9999999999995
72,0.72,19.82998759760957,978.7360467626706,1.4339656397193474,999.9999999999995
73,0.73,19.827625101313735,978.7185792713689,1.453795627316957,999.9999999999995
74,0.74,19.825262574774957,978.7011141728063,1.4736232524182706,999.9999999999995
75,0.75,19.822900018113813,978.6836514668927,1.4934485149930457,999.9999999999995
76,0.76,19.820537431450852,978.6661911535375,1.5132714150111595,999.9999999999994
77,0.77,19.81817481490659,978.6487332326503,1.5330919524426103,999.9999999999995
78,0.78,19.815812168601518,978.6312777041405,1.552910127257517,999.9999999999995
79,0.79,19.81344949265609,978.6138245679174,1.5727259394261186,999.9999999999997
80,0.8,19.811086787190735,978.5963738238901,1.5925393889187747,999.9999999999997
81,0.81,19.808724052325854,978.5789254719678,1.6123504757059655,999.9999999999995
82,0.8200000000000001,19.806361288181815,978.5614795120595,1.6321591997582914,999.9999999999995
83,0.8300000000000001,19.803998494878957,978.5440359440742,1.6519655610464732,999.9999999999997
84,0.84,19.801635672537586,978.5265947679206,1.6717695595413522,999.9999999999995
85,0.85,19.799272821277984,978.5091559835078,1.6915711952138899,999.9999999999997
86,0.86,19.7969099412204,978.4917195907441,1.7113704680351678,999.9999999999997
87,0.87,19.79454703248505,978.4742855895382,1.731167377976388,999.9999999999997
88,0.88,19.792184095192127,978.4568539797987,1.750961925008873,999.9999999999997
89,0.89,19.78982112946179,978.4394247614338,1.7707541091040653,999.9999999999995
90,0.9,19.787458135414166,978.4219979343519,1.790543930233527,999.9999999999995
91,0.91,19.78509511316936,978.4045734984613,1.8103313883689414,999.9999999999997
92,0.92,19.782732062847433,978.3871514536701,1.8301164834821106,999.9999999999997
93,0.93,19.780368984568433,978.3697317998863,1.849899215544958,999.9999999999997
94,0.9400000000000001,19.778005878452365,978.3523145370177,1.8696795845295264,999.9999999999997
95,0.9500000000000001,19.775642744619212,978.3348996649725,1.889457590407979,999.9999999999997
96,0.96,19.773279583188923,978.3174871836582,1.909233233152598,999.9999999999997
97,0.97,19.770916394281418,978.3000770929825,1.929006512735787,999.9999999999998
